CMDLINE python cli.py
MEM 22.007812 1775679703.8839
MEM 22.007812 1775679703.9841
MEM 22.007812 1775679704.0843
MEM 22.007812 1775679704.1846
MEM 22.007812 1775679704.2849
MEM 22.007812 1775679704.3851
MEM 22.007812 1775679704.4855
MEM 22.007812 1775679704.5863
MEM 22.007812 1775679704.6865
MEM 22.007812 1775679704.7868
MEM 22.007812 1775679704.8870
MEM 22.007812 1775679704.9873
MEM 22.007812 1775679705.0875
MEM 22.007812 1775679705.1879
MEM 22.007812 1775679705.2881
MEM 22.007812 1775679705.3883
MEM 22.007812 1775679705.4886
MEM 22.007812 1775679705.5888
MEM 22.007812 1775679705.6891
MEM 22.007812 1775679705.7893
MEM 22.007812 1775679705.8896
MEM 22.007812 1775679705.9898
MEM 22.007812 1775679706.0900
MEM 22.007812 1775679706.1908
MEM 22.007812 1775679706.2910
MEM 22.007812 1775679706.3912
MEM 22.007812 1775679706.4915
MEM 22.007812 1775679706.5917
MEM 22.007812 1775679706.6919
MEM 22.007812 1775679706.7922
MEM 22.007812 1775679706.8924
MEM 22.007812 1775679706.9927
MEM 22.007812 1775679707.0929
MEM 22.007812 1775679707.1933
MEM 22.007812 1775679707.2935
MEM 22.007812 1775679707.3938
MEM 22.007812 1775679707.4940
MEM 22.007812 1775679707.5942
MEM 22.007812 1775679707.6945
MEM 22.007812 1775679707.7948
MEM 22.007812 1775679707.8950
MEM 22.007812 1775679707.9952
MEM 22.007812 1775679708.0955
MEM 22.007812 1775679708.1957
MEM 22.007812 1775679708.2959
MEM 22.007812 1775679708.3961
MEM 22.007812 1775679708.4964
MEM 22.007812 1775679708.5966
MEM 22.007812 1775679708.6969
MEM 22.007812 1775679708.7971
MEM 22.007812 1775679708.8974
MEM 22.007812 1775679708.9976
MEM 22.007812 1775679709.0978
MEM 22.007812 1775679709.1981
MEM 22.007812 1775679709.2983
MEM 22.007812 1775679709.3985
MEM 22.007812 1775679709.4988
MEM 22.007812 1775679709.5990
MEM 22.007812 1775679709.6993
MEM 22.007812 1775679709.7995
MEM 22.007812 1775679709.8998
MEM 22.007812 1775679710.0000
MEM 22.007812 1775679710.1003
MEM 22.007812 1775679710.2005
MEM 22.007812 1775679710.3013
MEM 22.007812 1775679710.4015
MEM 22.007812 1775679710.5018
MEM 22.007812 1775679710.6021
MEM 22.007812 1775679710.7024
MEM 22.007812 1775679710.8026
MEM 22.007812 1775679710.9028
MEM 22.007812 1775679711.0030
MEM 22.007812 1775679711.1033
MEM 22.007812 1775679711.2035
MEM 22.007812 1775679711.3037
MEM 22.007812 1775679711.4039
MEM 22.007812 1775679711.5042
MEM 22.007812 1775679711.6044
MEM 22.007812 1775679711.7046
MEM 22.007812 1775679711.8049
MEM 22.007812 1775679711.9051
MEM 22.007812 1775679712.0053
MEM 22.007812 1775679712.1056
MEM 22.007812 1775679712.2058
MEM 22.007812 1775679712.3060
MEM 22.007812 1775679712.4062
MEM 22.007812 1775679712.5064
MEM 22.007812 1775679712.6067
MEM 22.007812 1775679712.7070
MEM 22.007812 1775679712.8072
MEM 22.007812 1775679712.9074
MEM 22.007812 1775679713.0077
MEM 22.007812 1775679713.1079
MEM 22.007812 1775679713.2082
MEM 22.007812 1775679713.3084
MEM 22.007812 1775679713.4086
MEM 22.007812 1775679713.5088
MEM 22.007812 1775679713.6091
MEM 22.007812 1775679713.7093
MEM 22.007812 1775679713.8096
MEM 22.007812 1775679713.9098
MEM 22.007812 1775679714.0101
MEM 22.007812 1775679714.1103
MEM 22.007812 1775679714.2105
MEM 22.007812 1775679714.3108
MEM 22.007812 1775679714.4111
MEM 22.007812 1775679714.5113
MEM 22.007812 1775679714.6116
MEM 22.007812 1775679714.7118
MEM 22.007812 1775679714.8121
MEM 22.007812 1775679714.9123
MEM 22.007812 1775679715.0126
MEM 22.007812 1775679715.1128
MEM 22.007812 1775679715.2131
MEM 22.007812 1775679715.3140
MEM 22.007812 1775679715.4142
MEM 22.007812 1775679715.5144
MEM 22.007812 1775679715.6147
MEM 22.007812 1775679715.7149
MEM 22.007812 1775679715.8152
MEM 22.007812 1775679715.9154
MEM 22.007812 1775679716.0157
MEM 22.007812 1775679716.1165
MEM 22.007812 1775679716.2168
MEM 22.007812 1775679716.3170
MEM 22.007812 1775679716.4173
MEM 22.007812 1775679716.5175
MEM 22.007812 1775679716.6177
MEM 22.007812 1775679716.7180
MEM 22.007812 1775679716.8182
MEM 22.007812 1775679716.9185
MEM 22.007812 1775679717.0188
MEM 22.007812 1775679717.1191
MEM 22.007812 1775679717.2193
MEM 22.007812 1775679717.3199
MEM 22.007812 1775679717.4202
MEM 22.007812 1775679717.5205
MEM 22.007812 1775679717.6207
MEM 22.007812 1775679717.7210
MEM 22.007812 1775679717.8212
MEM 22.007812 1775679717.9215
MEM 22.007812 1775679718.0218
MEM 22.007812 1775679718.1220
MEM 22.007812 1775679718.2222
MEM 22.007812 1775679718.3225
MEM 22.007812 1775679718.4227
MEM 22.007812 1775679718.5229
MEM 22.007812 1775679718.6232
MEM 22.007812 1775679718.7235
MEM 22.007812 1775679718.8237
MEM 22.007812 1775679718.9240
MEM 22.007812 1775679719.0243
MEM 22.007812 1775679719.1250
MEM 22.007812 1775679719.2252
MEM 22.007812 1775679719.3254
MEM 22.007812 1775679719.4257
MEM 22.007812 1775679719.5260
MEM 22.007812 1775679719.6262
MEM 22.007812 1775679719.7265
MEM 22.007812 1775679719.8267
MEM 22.007812 1775679719.9270
MEM 22.007812 1775679720.0272
MEM 22.007812 1775679720.1274
MEM 22.007812 1775679720.2276
MEM 22.007812 1775679720.3279
MEM 22.007812 1775679720.4281
MEM 22.007812 1775679720.5283
MEM 22.007812 1775679720.6285
MEM 22.007812 1775679720.7288
MEM 22.007812 1775679720.8290
MEM 22.007812 1775679720.9292
MEM 22.007812 1775679721.0295
MEM 22.007812 1775679721.1297
MEM 22.007812 1775679721.2299
MEM 22.007812 1775679721.3302
MEM 22.007812 1775679721.4308
MEM 22.007812 1775679721.5311
MEM 22.007812 1775679721.6313
MEM 22.007812 1775679721.7316
MEM 22.007812 1775679721.8318
MEM 22.007812 1775679721.9321
MEM 22.007812 1775679722.0323
MEM 22.007812 1775679722.1325
MEM 22.007812 1775679722.2328
MEM 22.007812 1775679722.3337
MEM 22.007812 1775679722.4340
MEM 22.007812 1775679722.5342
MEM 22.007812 1775679722.6344
MEM 22.007812 1775679722.7346
MEM 22.007812 1775679722.8349
MEM 22.007812 1775679722.9351
MEM 22.007812 1775679723.0353
MEM 22.007812 1775679723.1355
MEM 22.007812 1775679723.2358
MEM 22.007812 1775679723.3365
MEM 22.007812 1775679723.4368
MEM 22.007812 1775679723.5370
MEM 22.007812 1775679723.6372
MEM 22.007812 1775679723.7374
MEM 22.007812 1775679723.8377
MEM 22.007812 1775679723.9379
MEM 22.007812 1775679724.0382
MEM 22.007812 1775679724.1384
MEM 22.007812 1775679724.2386
MEM 22.007812 1775679724.3389
MEM 22.007812 1775679724.4391
MEM 22.007812 1775679724.5393
MEM 22.007812 1775679724.6395
MEM 22.007812 1775679724.7398
MEM 22.007812 1775679724.8405
MEM 22.007812 1775679724.9408
MEM 22.007812 1775679725.0410
MEM 22.007812 1775679725.1412
MEM 22.007812 1775679725.2414
MEM 22.007812 1775679725.3417
MEM 22.007812 1775679725.4419
MEM 22.007812 1775679725.5421
MEM 22.007812 1775679725.6424
MEM 22.007812 1775679725.7426
MEM 22.007812 1775679725.8429
MEM 22.007812 1775679725.9431
MEM 22.007812 1775679726.0433
MEM 22.007812 1775679726.1436
MEM 22.007812 1775679726.2438
MEM 22.007812 1775679726.3441
MEM 22.007812 1775679726.4443
MEM 22.007812 1775679726.5445
MEM 22.007812 1775679726.6448
MEM 22.007812 1775679726.7450
MEM 22.007812 1775679726.8453
MEM 22.007812 1775679726.9455
MEM 22.007812 1775679727.0458
MEM 22.007812 1775679727.1460
MEM 22.007812 1775679727.2462
MEM 22.007812 1775679727.3465
MEM 22.007812 1775679727.4467
MEM 22.007812 1775679727.5469
MEM 22.007812 1775679727.6471
MEM 22.007812 1775679727.7474
MEM 22.007812 1775679727.8477
MEM 22.007812 1775679727.9479
MEM 22.007812 1775679728.0481
MEM 22.007812 1775679728.1484
MEM 22.007812 1775679728.2486
MEM 22.007812 1775679728.3489
MEM 22.007812 1775679728.4495
MEM 22.007812 1775679728.5498
MEM 22.007812 1775679728.6500
MEM 22.007812 1775679728.7503
MEM 22.007812 1775679728.8506
MEM 22.007812 1775679728.9508
MEM 22.007812 1775679729.0511
MEM 22.007812 1775679729.1513
MEM 22.007812 1775679729.2515
MEM 22.007812 1775679729.3518
MEM 22.007812 1775679729.4520
MEM 22.007812 1775679729.5522
MEM 22.007812 1775679729.6524
MEM 22.007812 1775679729.7527
MEM 22.007812 1775679729.8530
MEM 22.007812 1775679729.9532
MEM 22.007812 1775679730.0534
MEM 22.007812 1775679730.1536
MEM 22.007812 1775679730.2539
MEM 22.007812 1775679730.3541
MEM 22.007812 1775679730.4543
MEM 22.007812 1775679730.5546
MEM 22.007812 1775679730.6548
MEM 22.007812 1775679730.7551
MEM 22.007812 1775679730.8553
MEM 22.007812 1775679730.9556
MEM 22.007812 1775679731.0558
MEM 22.007812 1775679731.1561
MEM 22.007812 1775679731.2564
MEM 22.007812 1775679731.3566
MEM 22.007812 1775679731.4569
MEM 22.007812 1775679731.5571
MEM 22.007812 1775679731.6573
MEM 22.007812 1775679731.7580
MEM 22.007812 1775679731.8583
MEM 22.007812 1775679731.9585
MEM 22.007812 1775679732.0587
MEM 22.007812 1775679732.1590
MEM 22.007812 1775679732.2593
MEM 22.007812 1775679732.3595
MEM 22.007812 1775679732.4598
MEM 22.007812 1775679732.5601
MEM 22.007812 1775679732.6603
MEM 22.007812 1775679732.7605
MEM 22.007812 1775679732.8608
MEM 22.007812 1775679732.9610
MEM 22.007812 1775679733.0613
MEM 22.007812 1775679733.1616
MEM 22.007812 1775679733.2619
MEM 22.007812 1775679733.3621
MEM 22.007812 1775679733.4624
MEM 22.007812 1775679733.5626
MEM 22.007812 1775679733.6629
MEM 22.007812 1775679733.7632
MEM 22.007812 1775679733.8634
MEM 22.007812 1775679733.9637
MEM 22.007812 1775679734.0639
MEM 22.007812 1775679734.1642
MEM 22.007812 1775679734.2644
MEM 22.007812 1775679734.3647
MEM 22.007812 1775679734.4650
MEM 22.007812 1775679734.5652
MEM 22.007812 1775679734.6655
MEM 22.007812 1775679734.7657
MEM 22.007812 1775679734.8660
MEM 22.007812 1775679734.9663
MEM 22.007812 1775679735.0666
MEM 22.007812 1775679735.1668
MEM 22.007812 1775679735.2671
MEM 22.007812 1775679735.3673
MEM 22.007812 1775679735.4676
MEM 22.007812 1775679735.5678
MEM 22.007812 1775679735.6681
MEM 22.007812 1775679735.7683
MEM 22.007812 1775679735.8685
MEM 22.007812 1775679735.9688
MEM 22.007812 1775679736.0690
MEM 22.007812 1775679736.1693
MEM 22.007812 1775679736.2695
MEM 22.007812 1775679736.3698
MEM 22.007812 1775679736.4701
MEM 22.007812 1775679736.5703
MEM 22.007812 1775679736.6705
MEM 22.007812 1775679736.7709
MEM 22.007812 1775679736.8712
MEM 22.007812 1775679736.9714
MEM 22.007812 1775679737.0716
MEM 22.007812 1775679737.1719
MEM 22.007812 1775679737.2721
MEM 22.007812 1775679737.3723
MEM 22.007812 1775679737.4726
MEM 22.007812 1775679737.5728
MEM 22.007812 1775679737.6730
MEM 22.007812 1775679737.7737
MEM 22.007812 1775679737.8740
MEM 22.007812 1775679737.9742
MEM 22.007812 1775679738.0745
MEM 22.007812 1775679738.1748
MEM 22.007812 1775679738.2750
MEM 22.007812 1775679738.3752
MEM 22.007812 1775679738.4754
MEM 22.007812 1775679738.5756
MEM 22.007812 1775679738.6759
MEM 22.007812 1775679738.7762
MEM 22.007812 1775679738.8764
MEM 22.007812 1775679738.9766
MEM 22.007812 1775679739.0768
MEM 22.007812 1775679739.1771
MEM 22.007812 1775679739.2773
MEM 22.007812 1775679739.3776
MEM 22.007812 1775679739.4778
MEM 22.007812 1775679739.5781
MEM 22.007812 1775679739.6783
MEM 22.007812 1775679739.7785
MEM 22.007812 1775679739.8787
MEM 22.007812 1775679739.9790
MEM 22.007812 1775679740.0792
MEM 22.007812 1775679740.1795
MEM 22.007812 1775679740.2797
MEM 22.007812 1775679740.3800
MEM 22.007812 1775679740.4802
MEM 22.007812 1775679740.5804
MEM 22.007812 1775679740.6806
MEM 22.007812 1775679740.7809
MEM 22.007812 1775679740.8811
MEM 22.007812 1775679740.9818
MEM 22.007812 1775679741.0821
MEM 22.007812 1775679741.1823
MEM 22.011719 1775679741.2826
MEM 22.011719 1775679741.3828
MEM 22.011719 1775679741.4837
MEM 22.011719 1775679741.5839
MEM 22.011719 1775679741.6841
MEM 22.011719 1775679741.7844
MEM 22.011719 1775679741.8846
MEM 22.011719 1775679741.9848
MEM 22.011719 1775679742.0851
MEM 22.011719 1775679742.1853
MEM 22.011719 1775679742.2855
MEM 22.011719 1775679742.3857
MEM 22.011719 1775679742.4860
MEM 22.011719 1775679742.5862
MEM 22.011719 1775679742.6870
MEM 22.011719 1775679742.7873
MEM 22.011719 1775679742.8875
MEM 22.011719 1775679742.9877
MEM 22.011719 1775679743.0879
MEM 22.011719 1775679743.1882
MEM 22.011719 1775679743.2884
MEM 22.011719 1775679743.3886
MEM 22.011719 1775679743.4889
MEM 22.011719 1775679743.5891
MEM 22.011719 1775679743.6893
MEM 22.011719 1775679743.7896
MEM 22.011719 1775679743.8898
MEM 22.011719 1775679743.9900
MEM 22.011719 1775679744.0902
MEM 22.011719 1775679744.1904
MEM 22.011719 1775679744.2907
MEM 22.011719 1775679744.3909
MEM 22.011719 1775679744.4912
MEM 22.011719 1775679744.5914
MEM 22.011719 1775679744.6916
MEM 22.011719 1775679744.7918
MEM 22.011719 1775679744.8921
MEM 22.011719 1775679744.9923
MEM 22.011719 1775679745.0926
MEM 22.011719 1775679745.1928
MEM 22.011719 1775679745.2930
MEM 22.011719 1775679745.3932
MEM 22.011719 1775679745.4935
MEM 22.011719 1775679745.5938
MEM 22.011719 1775679745.6940
MEM 22.011719 1775679745.7942
MEM 22.011719 1775679745.8945
MEM 22.011719 1775679745.9947
MEM 22.011719 1775679746.0949
MEM 22.011719 1775679746.1952
MEM 22.011719 1775679746.2954
MEM 22.011719 1775679746.3956
MEM 22.011719 1775679746.4959
MEM 22.011719 1775679746.5961
MEM 22.011719 1775679746.6963
MEM 22.011719 1775679746.7965
MEM 22.011719 1775679746.8968
MEM 22.011719 1775679746.9970
MEM 22.011719 1775679747.0972
MEM 22.011719 1775679747.1974
MEM 22.011719 1775679747.2981
MEM 22.011719 1775679747.3984
MEM 22.011719 1775679747.4987
MEM 22.011719 1775679747.5989
MEM 22.011719 1775679747.6992
MEM 22.011719 1775679747.7994
MEM 22.011719 1775679747.8996
MEM 22.011719 1775679747.9998
MEM 22.011719 1775679748.1000
MEM 22.011719 1775679748.2003
MEM 22.011719 1775679748.3005
MEM 22.011719 1775679748.4007
MEM 22.011719 1775679748.5010
MEM 22.011719 1775679748.6012
MEM 22.011719 1775679748.7014
MEM 22.011719 1775679748.8016
MEM 22.011719 1775679748.9018
MEM 22.011719 1775679749.0020
MEM 22.011719 1775679749.1022
MEM 22.011719 1775679749.2024
MEM 22.011719 1775679749.3027
MEM 22.011719 1775679749.4029
MEM 22.011719 1775679749.5031
MEM 22.011719 1775679749.6033
MEM 22.011719 1775679749.7036
MEM 22.011719 1775679749.8038
MEM 22.011719 1775679749.9040
MEM 22.011719 1775679750.0042
MEM 22.011719 1775679750.1044
MEM 22.011719 1775679750.2047
MEM 22.011719 1775679750.3050
MEM 22.011719 1775679750.4052
MEM 22.011719 1775679750.5054
MEM 22.011719 1775679750.6056
MEM 22.011719 1775679750.7058
MEM 22.011719 1775679750.8061
MEM 22.011719 1775679750.9063
MEM 22.011719 1775679751.0066
MEM 22.011719 1775679751.1068
MEM 22.011719 1775679751.2070
MEM 22.011719 1775679751.3072
MEM 22.011719 1775679751.4075
MEM 22.011719 1775679751.5077
MEM 22.011719 1775679751.6080
MEM 22.011719 1775679751.7082
MEM 22.011719 1775679751.8084
MEM 22.011719 1775679751.9086
MEM 22.011719 1775679752.0088
MEM 22.011719 1775679752.1090
MEM 22.011719 1775679752.2093
MEM 22.011719 1775679752.3095
MEM 22.011719 1775679752.4097
MEM 22.011719 1775679752.5100
MEM 22.011719 1775679752.6102
MEM 22.011719 1775679752.7108
MEM 22.011719 1775679752.8111
MEM 22.011719 1775679752.9113
MEM 22.011719 1775679753.0115
MEM 22.011719 1775679753.1117
MEM 22.011719 1775679753.2119
MEM 22.011719 1775679753.3122
MEM 22.011719 1775679753.4125
MEM 22.011719 1775679753.5127
MEM 22.011719 1775679753.6130
MEM 22.011719 1775679753.7133
MEM 22.011719 1775679753.8135
MEM 22.011719 1775679753.9138
MEM 22.011719 1775679754.0140
MEM 22.011719 1775679754.1142
MEM 22.011719 1775679754.2145
MEM 22.011719 1775679754.3147
MEM 22.011719 1775679754.4150
MEM 22.011719 1775679754.5152
MEM 22.011719 1775679754.6155
MEM 22.011719 1775679754.7158
MEM 22.011719 1775679754.8160
MEM 22.011719 1775679754.9163
MEM 22.011719 1775679755.0165
MEM 22.011719 1775679755.1168
MEM 22.011719 1775679755.2170
MEM 22.011719 1775679755.3173
MEM 22.011719 1775679755.4175
MEM 22.011719 1775679755.5178
MEM 22.011719 1775679755.6180
MEM 22.011719 1775679755.7183
MEM 22.011719 1775679755.8185
MEM 22.011719 1775679755.9188
MEM 22.011719 1775679756.0190
MEM 22.011719 1775679756.1192
MEM 22.011719 1775679756.2195
MEM 22.011719 1775679756.3197
MEM 22.011719 1775679756.4200
MEM 22.011719 1775679756.5202
MEM 22.011719 1775679756.6205
MEM 22.011719 1775679756.7207
MEM 22.011719 1775679756.8210
MEM 22.011719 1775679756.9212
MEM 22.011719 1775679757.0214
MEM 22.011719 1775679757.1216
MEM 22.011719 1775679757.2218
MEM 22.011719 1775679757.3220
MEM 22.011719 1775679757.4228
MEM 23.671875 1775679757.5230
MEM 26.960938 1775679757.6233
MEM 30.402344 1775679757.7236
MEM 33.894531 1775679757.8239
MEM 37.417969 1775679757.9242
MEM 40.906250 1775679758.0244
MEM 44.128906 1775679758.1247
MEM 47.703125 1775679758.2249
MEM 51.136719 1775679758.3252
MEM 54.648438 1775679758.4254
MEM 58.132812 1775679758.5257
MEM 61.644531 1775679758.6259
MEM 65.191406 1775679758.7262
MEM 68.800781 1775679758.8264
MEM 72.031250 1775679758.9267
MEM 75.539062 1775679759.0269
MEM 79.128906 1775679759.1271
MEM 82.742188 1775679759.2274
MEM 86.214844 1775679759.3276
MEM 89.613281 1775679759.4279
MEM 93.179688 1775679759.5281
MEM 96.789062 1775679759.6284
MEM 100.250000 1775679759.7286
MEM 102.355469 1775679759.8289
MEM 105.914062 1775679759.9291
MEM 109.515625 1775679760.0293
MEM 112.933594 1775679760.1296
MEM 116.347656 1775679760.2298
MEM 119.921875 1775679760.3300
MEM 123.460938 1775679760.4303
MEM 126.894531 1775679760.5308
MEM 130.285156 1775679760.6310
MEM 133.910156 1775679760.7321
MEM 137.343750 1775679760.8324
MEM 140.921875 1775679760.9327
MEM 144.312500 1775679761.0329
MEM 147.746094 1775679761.1332
MEM 151.234375 1775679761.2334
MEM 154.886719 1775679761.3336
MEM 158.320312 1775679761.4338
MEM 161.812500 1775679761.5341
MEM 164.890625 1775679761.6343
MEM 168.613281 1775679761.7346
MEM 172.105469 1775679761.8348
MEM 175.625000 1775679761.9351
MEM 179.417969 1775679762.0353
MEM 182.941406 1775679762.1355
MEM 186.285156 1775679762.2358
MEM 189.820312 1775679762.3360
MEM 193.246094 1775679762.4363
MEM 196.722656 1775679762.5366
MEM 197.136719 1775679762.6369
MEM 200.781250 1775679762.7371
MEM 204.140625 1775679762.8374
MEM 207.480469 1775679762.9377
MEM 210.906250 1775679763.0379
MEM 214.406250 1775679763.1381
MEM 217.898438 1775679763.2384
MEM 219.566406 1775679763.3386
MEM 219.210938 1775679763.4389
MEM 219.242188 1775679763.5391
MEM 219.273438 1775679763.6394
MEM 219.539062 1775679763.7396
MEM 219.570312 1775679763.8399
MEM 219.199219 1775679763.9402
MEM 219.570312 1775679764.0404
MEM 219.609375 1775679764.1407
MEM 219.640625 1775679764.2410
MEM 219.273438 1775679764.3412
MEM 219.644531 1775679764.4415
MEM 219.664062 1775679764.5418
MEM 219.640625 1775679764.6420
MEM 219.984375 1775679764.7423
MEM 220.351562 1775679764.8430
MEM 219.968750 1775679764.9433
MEM 220.011719 1775679765.0435
MEM 220.039062 1775679765.1438
MEM 220.058594 1775679765.2441
MEM 220.074219 1775679765.3443
MEM 220.101562 1775679765.4446
MEM 220.132812 1775679765.5449
MEM 220.148438 1775679765.6457
MEM 220.542969 1775679765.7460
MEM 220.550781 1775679765.8463
MEM 220.562500 1775679765.9466
MEM 220.578125 1775679766.0469
MEM 220.585938 1775679766.1471
MEM 219.597656 1775679766.2474
MEM 219.605469 1775679766.3477
MEM 219.613281 1775679766.4480
MEM 219.777344 1775679766.5482
MEM 219.500000 1775679766.6485
MEM 219.511719 1775679766.7488
MEM 219.753906 1775679766.8490
MEM 219.933594 1775679766.9493
MEM 219.945312 1775679767.0495
MEM 220.343750 1775679767.1498
MEM 220.343750 1775679767.2500
MEM 220.363281 1775679767.3503
MEM 219.718750 1775679767.4505
MEM 219.722656 1775679767.5508
MEM 219.722656 1775679767.6511
MEM 219.722656 1775679767.7513
MEM 208.894531 1775679767.8516
MEM 208.898438 1775679767.9518
MEM 208.898438 1775679768.0521
MEM 208.898438 1775679768.1524
MEM 208.898438 1775679768.2526
MEM 208.898438 1775679768.3528
MEM 208.898438 1775679768.4531
MEM 208.898438 1775679768.5533
MEM 209.140625 1775679768.6536
MEM 209.148438 1775679768.7539
MEM 209.156250 1775679768.8541
MEM 209.160156 1775679768.9544
MEM 209.355469 1775679769.0546
MEM 209.636719 1775679769.1549
MEM 209.804688 1775679769.2551
MEM 209.820312 1775679769.3553
MEM 210.261719 1775679769.4556
MEM 210.511719 1775679769.5559
MEM 210.523438 1775679769.6561
MEM 210.546875 1775679769.7564
MEM 210.562500 1775679769.8566
MEM 211.050781 1775679769.9568
MEM 211.070312 1775679770.0571
MEM 211.082031 1775679770.1573
MEM 211.093750 1775679770.2575
MEM 211.367188 1775679770.3578
MEM 211.375000 1775679770.4580
MEM 211.378906 1775679770.5583
MEM 211.691406 1775679770.6585
MEM 211.703125 1775679770.7588
MEM 212.093750 1775679770.8591
MEM 212.101562 1775679770.9593
MEM 212.101562 1775679771.0596
MEM 212.109375 1775679771.1598
MEM 212.175781 1775679771.2601
MEM 212.183594 1775679771.3603
MEM 212.535156 1775679771.4606
